negotiate	(intransitive verb). (past tense.,past participle. negotiated) ១. ~ (with somebody) ពិភាក្សាដើម្បីឈានចូលកិច្ចព្រមព្រៀង, ចរចា, ចរចាព្រមព្រៀងគ្នា ២. ទទួលប្រាក់ឬឲ្យប្រាក់ ៣. ឆ្លងផុតដោយជោគជ័យ(transitive verb). ~ a settlement ធ្វើអ្វីមួយដោយការចរចា ~ securities លក់ ឬផ្ទេរឈ្មោះ negotiate a contract ចរចានិងយល់ព្រមលើល័ក្ខខ័ណ្ឌនៃកិច្ចសន្យា Idiom,Idiomatic the negotiating table តុចរចាnegotiator (noun). អ្នកចរចា
negotiated rates	(noun). តម្លៃដែលអាចពិភាក្សាចុះថ្លៃបាន
negotiation	(noun). ការចរចា ~ of securities ការលក់ឬផ្ទេរឈ្មោះ peace negotiation កិច្ចចរចារកសន្តិភាព ceasefire negotiation កិច្ចចរចាបទឈប់បាញ់គ្នា break off negotiation បដិសេធពុំព្រមបន្តការចរចា conduct negotiation ធ្វើការចរចា pay (wage) negotiation ការចរចាពីបញ្ហាប្រាក់បៀវត្សរ៍ resume negotiation បន្តការចរចា start/ enter into negotiation ចាប់ផ្តើមការចរចា
negotiator	(noun). អ្នកចរចា
Negress	(noun). ស្រ្តីជនជាតិ Negro (ស្បែកខ្មៅ)
Negro	(noun). (plural. ~ es /'ni:grəʊz/) ពួកនៅក្នុងក្រុមអំបូរពូជសាសន៍ស្បែកខ្មៅ (ដែលមានដើមកំណើតនៅក្នុងទ្វីបអាហ្វ្រិក)(adjective). នៃពួក Negro
Negroid	(adjective). នៃជាតិ NegroidNegroid (noun). ជនជាតិនីក្រូ
neigh	(noun). សូរកញ្រ្ជៀវ (សេះ)neigh (intransitive verb). (past tense.,past participle. neighed) កញ្រ្ជៀវ (សេះ)
neighbour	(noun). (US neighbor /'neɪbə(r)/) ប្រទេសជិតខាង, អ្នកជិតខាង France is a ~ of Spain អ្វីៗដែលនៅជិតneighbour (US-bor) (intransitive verb). នៅជិតneighbouring (US -boring) (adjective). (US neighboring) ដែលនៅជិតneighbouring country (noun). ប្រទេសជិតខាងneighbourhood (noun). (US neighborhood) ភាពជាអ្នកជិតខាងសង្កាត់ arouse the ~ មនុស្សក្នុងសង្កាត់ណាមួយ (Colloquial) in the neigh-bourhood of ($ 10) ម្តុំៗ, ប្រហែល, ប្រមាណneighbourly (US neighborly) (adjective). ដែលរាក់ទាក់ (ដូចអ្នកជិតខាង)
neighbourhood	(noun). (US neighborhood) ភាពជាអ្នកជិតខាងសង្កាត់ arouse the ~ មនុស្សក្នុងសង្កាត់ណាមួយ (Colloquial) in the neigh-bourhood of ($ 10) ម្តុំៗ, ប្រហែល, ប្រមាណ
neighbouring	(US -boring) (adjective). (US neighboring) ដែលនៅជិត
neighbourly	(US neighborly) (adjective). ដែលរាក់ទាក់ (ដូចអ្នកជិតខាង)
neither	(conjunction). ~ eat nor sleep ស៊ីក៍មិនស៊ីដេកក៍មិនដេក(preposition). neither... nor... មិនមែនអញ្ចេះមិនមែនអញ្ចេះទេ neither the food nor water ឥតម្ហូបនិងទឹកneither (adjective). មិនមែនទាំងពីរ neither one is good មួយណាក៍មិនល្អ (ចំពោះតែអ្វីៗពីរ)(pronoun). ~ is good មួយណាក៍មិនល្អ
nelly	(noun). (plural. -lied) (Slange) ប្រាកដជាមិន (ស្រលាញ់ភេទដូចគ្នា)
nelson	(noun). ចំបាប់កាច់ក, ការខ្ទាស់ដៃកាច់កពីក្រោយ
nem con	(abbreviation). nesnine contradicente គ្មានការជំទាស់ត្រូវគេលើកឡើងទេ, គ្មានការប្រឆាំង, ជាឯកច្ឆន្ទ, ដោយស្រុះស្រួលគ្នា
nematode	(noun). (also nematode worm) អៀន (សត្វ)
nemesis	(noun). (plural. nemesises /nem'əsɪsəsi:z/) ទណ្ឌកម្មមិនសមនឹងទទួលតែមិនអាចចៀសរួច
neo-	(prefix). ថ្មី, ទំនើប
neo-colonialism	(noun). អាណានិគមនិយមបែបថ្មី
neoclassical	(adjective). នៃរចនាបទខាងសិល្បៈអក្សរសាស្រ្តឬតន្ត្រី
neodymium	(noun). (Chem.,Symbal Nd) នេអូឌីម
neolithic	(adjective). នៃយុគ្គសម័យក្រោយៗ
neologism	(noun). ១. ពាក្យថ្មី, ពាក្យដែលគេបញ្ចូលថ្មី ២. ការបង្កើតពាក្យថ្មី, ការប្រើពាក្យថ្មី
neon	(noun). (Chem.,Symbal. Ne) ឧស្ម័នណេអុង
neophyte	(noun). ១. អ្នកថ្មី, ជើងថ្មី ២. អ្នកចាប់ផ្តើម
Nepal	(noun). ប្រទេសនេប៉ាល់
nephew	(noun). ក្មួយប្រុស
nephritis	(noun). ការរលាកតម្រងម៉ូត្រ (តម្រងទឹកនោម)
nepotism	(noun). បក្សពួកនិយម, ញាតិបក្សនិយម
Neptune	(profix noun). ភពណិបទួន Neptune's Bride អភិសេកព្រះ son of Neptune អ្នកដើរកប៉ាល់
neptunium	(noun). (Chem.,Symbal. Np) ណិបទុយញ៉ូម
nerd	(also nurd) (noun). (Slange) មនុស្សភ្លើ
nerous systems	(noun). ប្រព័ន្ធសរសៃប្រសាទ ឬ សរៃវិញ្ញាណ
nerousness	(noun). រោគសរសៃប្រសាទ
nerve	(noun). sensitive ~ សរសៃប្រសាទ lose one's ~ សេចក្តីក្លាហាន (Colloquial) have a lot of ~ សេចក្តីគឃ្លើន (plural) Her ~ are bad ស្មារតីnerve (transitive verb). (past tense.,past participle. nerved) ~ somebody /oneself for something ផ្តល់នូវសេចក្តីក្លាហាន, ផ្តល់នូវកម្លាំងឬផ្តល់នូវការសម្រេចចិត្តដើម្បីធ្វើអ្វីមួយ Idiom,Idiomatic get on one's nerves ធ្វើឲ្យមួម៉ៅnerveless (adjective). គ្មានកម្លាំងកំហែង, មិនអាចកំរើកបានnervelessly (adverb). ដោយខ្វះកម្លាំង, ដោយគ្មានកម្លាំងកំហែង
nerve-racking	(also nerve-wracking) (adjective). ដែលធ្វើឲ្យសរសៃប្រសាទ ឬសរសៃវិញ្ញាណឈឺចាប់ឬចុកចាប់
nerveless	(adjective). គ្មានកម្លាំងកំហែង, មិនអាចកំរើកបាន
nervelessly	(adverb). ដោយខ្វះកម្លាំង, ដោយគ្មានកម្លាំងកំហែង
nervous	(adjective). ១. ~ system នៃប្រសាទ, នៃសរសៃវិញ្ញាណ ២. ~ (of something/doing something) គួរឲ្យខ្លាចញាប់ញ័រ, ដោយភ័យខ្លាច ~ student ជ្រួលច្រាលក្នុងចិត្ត (ដោយភ័យផងព្រួយខ្លាចផង។ល។) ~ horse រអើល ៣. ដែលតឹងតែង, ដែលតឹងតែង (Figurative) ម៉ឺងម៉ាត់ (Archaic) ខ្លាំង, ស្វាហាប់, ខ្លាំងក្លាnervously (adverb). ដោយកើតរោគសរសៃប្រសាទ, ដោយភ័យខ្លាច, ដោយធ្វើឲ្យរំភើបnerousness (noun). រោគសរសៃប្រសាទ,nerous'breakdown (noun). មិនស្រួលខ្លួនព្រោះកើតរោគសរសៃប្រសាទnerous systems (noun). ប្រព័ន្ធសរសៃប្រសាទ ឬ សរៃវិញ្ញាណ
nervously	(adverb). ដោយកើតរោគសរសៃប្រសាទ, ដោយភ័យខ្លាច, ដោយធ្វើឲ្យរំភើប
nervy	(adjective). (-ier, -iest) ១. ដែលឆាប់រំភើបចិត្ត, ជ្រួលច្រាល, ដែលជ្រួលចិត្ត, ដែលរអើល ២. ដែលឥតអៀនខ្មាស់, ដែលព្រហើន (United State) ឥតអៀនខ្មាស់ (British English) រអើល (Archaic) ខ្លាំង, មានកម្លាំងនៃសរសៃ
nest	(noun). ១. សំបុកសត្វ an ant's nest សំបុកស្រមោច wasps' nest សំបុកឪម៉ាល់ ២. កន្លែងសម្រាប់តាំងទី, កន្លែងធ្វើជំរក, កន្លែងដែលធ្វើឲ្យស្រួល machinegun ~ ទីដាក់ ៣. កន្លែងដែលមានមនុស្សការពារឬកន្លែងសម្ងាត់nest (intransitive verb). birds ~ ធ្វើសំបុក (cups) nest together ត្រួតគ្នា feather one's nest រកលុយសន្សំទុកបន្ថែមទៀត'nest-egg (noun). ចំនួនប្រាក់លៃទុក, ប្រាក់សន្សំទុកពេលចាស់
nest-egg 	(noun). ចំនួនប្រាក់លៃទុក, ប្រាក់សន្សំទុកពេលចាស់
nestle	(intransitive verb). (past tense.,past participle. nested) នៅយ៉ាងស្រួល (ដូចសត្វក្នុងសំបុក)(transitive verb). ដាក់យ៉ាងស្រួលក្នុងអ្វីមួយ (ឧ. បីកូននៅក្នុងដៃ)
